Collar ID,Acq. Time [LMT],Acq. Time [UTC],SCTS [UTC],SCTS [LMT],Activity,Origin,Latitude[deg],Longitude[deg],Altitude[m],DOP,Fix Type,Easting,Northing,Mortality Status,Temp[°C],Main[V],Beacon [V]
48917,2022-06-03 18:00:22+08:00,2022-06-03 10:00:22,2022-06-03 12:01:05,2022-06-03 20:01:05+08:00,,Iridium,38.85590,97.59356,3955,4.6,3D Validated,377964,4301726,Nothing Detected,13,3.36,3.68
48917,2022-06-03 16:00:37+08:00,2022-06-03 08:00:37,2022-06-03 12:01:05,2022-06-03 20:01:05+08:00,,Iridium,38.85553,97.59251,3959,1.8,3D Validated,377873,4301686,Nothing Detected,7,3.36,3.68
48918,2022-06-03 16:00:13+08:00,2022-06-03 08:00:13,2022-06-03 14:01:16,2022-06-03 22:01:16+08:00,,Iridium,39.02566,97.59138,3991,5,3D Validated,378066,4320568,Nothing Detected,18,3.36,3.68
48918,2022-06-03 14:00:38+08:00,2022-06-03 06:00:38,2022-06-03 14:02:05,2022-06-03 22:02:05+08:00,,Iridium,39.02585,97.59042,3975,1.8,3D Validated,377983,4320590,Nothing Detected,30,3.28,3.6
48917,2022-06-03 14:00:38+08:00,2022-06-03 06:00:38,2022-06-03 12:01:05,2022-06-03 20:01:05+08:00,,Iridium,38.85569,97.59261,3953,5.2,3D Validated,377882,4301703,Nothing Detected,15,3.36,3.68
48917,2022-06-03 12:00:38+08:00,2022-06-03 04:00:38,2022-06-03 04:01:00,2022-06-03 12:01:00+08:00,,Iridium,38.85574,97.59264,3951,3,3D Validated,377885,4301710,Nothing Detected,20,3.28,3.68
48918,2022-06-03 12:00:37+08:00,2022-06-03 04:00:37,2022-06-03 14:02:05,2022-06-03 22:02:05+08:00,,Iridium,39.02762,97.58285,3875,2.2,3D Validated,377332,4320797,Nothing Detected,19,3.28,3.6
48918,2022-06-03 10:01:14+08:00,2022-06-03 02:01:14,2022-06-03 14:02:05,2022-06-03 22:02:05+08:00,,Iridium,39.03151,97.57991,3958,5.4,3D Validated,377084,4321233,Nothing Detected,11,3.36,3.68
48917,2022-06-03 10:00:36+08:00,2022-06-03 02:00:36,2022-06-03 04:01:00,2022-06-03 12:01:00+08:00,,Iridium,38.86024,97.59977,3848,3,3D Validated,378511,4302199,Nothing Detected,16,3.36,3.68
48918,2022-06-03 08:00:40+08:00,2022-06-03 00:00:40,2022-06-03 14:02:05,2022-06-03 22:02:05+08:00,,Iridium,39.03111,97.57973,4057,5.8,3D Validated,377067,4321189,Nothing Detected,9,3.36,3.68
48917,2022-06-03 08:00:36+08:00,2022-06-03 00:00:36,2022-06-03 04:01:00,2022-06-03 12:01:00+08:00,,Iridium,38.86023,97.59979,3853,1.8,3D Validated,378513,4302198,Nothing Detected,9,3.36,3.68
48918,2022-06-03 06:00:50+08:00,2022-06-02 22:00:50,2022-06-02 22:01:57,2022-06-03 06:01:57+08:00,,Iridium,39.03088,97.57941,4162,3.2,3D Validated,377040,4321164,Nothing Detected,9,3.36,3.68
48917,2022-06-03 06:00:38+08:00,2022-06-02 22:00:38,2022-06-03 04:01:00,2022-06-03 12:01:00+08:00,,Iridium,38.86022,97.59978,3854,3,3D Validated,378512,4302197,Nothing Detected,10,3.36,3.68
48917,2022-06-03 04:00:38+08:00,2022-06-02 20:00:38,2022-06-02 20:01:07,2022-06-03 04:01:07+08:00,,Iridium,38.86024,97.59979,3851,1.4,3D Validated,378513,4302199,Nothing Detected,6,3.36,3.68
48918,2022-06-03 04:00:37+08:00,2022-06-02 20:00:37,2022-06-02 22:01:57,2022-06-03 06:01:57+08:00,,Iridium,39.03069,97.58321,4071,2,3D Validated,377368,4321137,Nothing Detected,4,3.36,3.68
48917,2022-06-03 02:00:38+08:00,2022-06-02 18:00:38,2022-06-02 20:01:07,2022-06-03 04:01:07+08:00,,Iridium,38.86024,97.59977,3854,1.8,3D Validated,378511,4302200,Nothing Detected,6,3.28,3.68
48918,2022-06-03 02:00:15+08:00,2022-06-02 18:00:15,2022-06-02 22:01:57,2022-06-03 06:01:57+08:00,,Iridium,39.03059,97.59009,3992,6,3D Validated,377963,4321117,Nothing Detected,6,3.36,3.68
48918,2022-06-03 00:00:38+08:00,2022-06-02 16:00:38,2022-06-02 22:01:57,2022-06-03 06:01:57+08:00,,Iridium,39.02425,97.59318,3917,2.8,3D Validated,378220,4320410,Nothing Detected,5,3.36,3.68
48917,2022-06-03 00:00:36+08:00,2022-06-02 16:00:36,2022-06-02 20:01:07,2022-06-03 04:01:07+08:00,,Iridium,38.86098,97.60607,3679,2.6,3D Validated,379059,4302273,Nothing Detected,6,3.28,3.68
48917,2022-06-02 22:00:38+08:00,2022-06-02 14:00:38,2022-06-02 20:01:07,2022-06-03 04:01:07+08:00,,Iridium,38.86112,97.61053,3634,2.2,3D Validated,379446,4302283,Nothing Detected,7,3.28,3.68
48918,2022-06-02 22:00:36+08:00,2022-06-02 14:00:36,2022-06-02 14:01:03,2022-06-02 22:01:03+08:00,,Iridium,39.01402,97.59513,4183,2.8,3D Validated,378372,4319271,Nothing Detected,4,3.28,3.68
48917,2022-06-02 20:00:38+08:00,2022-06-02 12:00:38,2022-06-02 12:01:04,2022-06-02 20:01:04+08:00,,Iridium,38.86151,97.61027,3621,1.8,3D Validated,379424,4302327,Nothing Detected,9,3.28,3.68
48918,2022-06-02 20:00:36+08:00,2022-06-02 12:00:36,2022-06-02 14:01:03,2022-06-02 22:01:03+08:00,,Iridium,39.01481,97.59177,4142,2.2,3D Validated,378082,4319363,Nothing Detected,8,3.28,3.6
48917,2022-06-02 18:00:38+08:00,2022-06-02 10:00:38,2022-06-02 12:01:04,2022-06-02 20:01:04+08:00,,Iridium,38.86114,97.61040,3631,2.2,3D Validated,379435,4302285,Nothing Detected,16,3.36,3.68
48918,2022-06-02 18:00:36+08:00,2022-06-02 10:00:36,2022-06-02 14:01:03,2022-06-02 22:01:03+08:00,,Iridium,39.01256,97.58274,3862,2.4,3D Validated,377296,4319126,Nothing Detected,10,3.28,3.6
48917,2022-06-02 16:00:38+08:00,2022-06-02 08:00:38,2022-06-02 12:01:04,2022-06-02 20:01:04+08:00,,Iridium,38.86126,97.61030,3627,2,3D Validated,379426,4302298,Nothing Detected,20,3.36,3.68
48918,2022-06-02 16:00:37+08:00,2022-06-02 08:00:37,2022-06-02 14:01:03,2022-06-02 22:01:03+08:00,,Iridium,39.01008,97.57806,4094,1.6,3D Validated,376886,4318857,Nothing Detected,25,3.36,3.6
48917,2022-06-02 14:00:37+08:00,2022-06-02 06:00:37,2022-06-02 12:01:04,2022-06-02 20:01:04+08:00,,Iridium,38.86126,97.61032,3630,2.2,3D Validated,379428,4302299,Nothing Detected,21,3.36,3.68
48918,2022-06-02 14:00:20+08:00,2022-06-02 06:00:20,2022-06-02 06:00:49,2022-06-02 14:00:49+08:00,,Iridium,39.00997,97.57797,4083,3,3D Validated,376878,4318845,Nothing Detected,26,3.36,3.68
48918,2022-06-02 12:00:38+08:00,2022-06-02 04:00:38,2022-06-02 06:00:49,2022-06-02 14:00:49+08:00,,Iridium,39.00565,97.57831,3990,2.2,3D Validated,376900,4318365,Nothing Detected,25,3.36,3.68
48917,2022-06-02 12:00:36+08:00,2022-06-02 04:00:36,2022-06-02 04:00:58,2022-06-02 12:00:58+08:00,,Iridium,38.86128,97.61032,3632,3.8,3D Validated,379428,4302300,Nothing Detected,25,3.36,3.68
48917,2022-06-02 10:00:38+08:00,2022-06-02 02:00:38,2022-06-02 04:00:58,2022-06-02 12:00:58+08:00,,Iridium,38.86105,97.61048,3634,2.2,3D Validated,379441,4302275,Nothing Detected,21,3.36,3.68
48918,2022-06-02 10:00:36+08:00,2022-06-02 02:00:36,2022-06-02 06:00:49,2022-06-02 14:00:49+08:00,,Iridium,39.00269,97.56428,3817,4.8,3D Validated,375680,4318056,Nothing Detected,14,3.28,3.6
48918,2022-06-02 08:00:37+08:00,2022-06-02 00:00:37,2022-06-02 06:00:49,2022-06-02 14:00:49+08:00,,Iridium,39.00431,97.55380,3862,1.4,3D Validated,374776,4318250,Nothing Detected,9,3.36,3.68
48917,2022-06-02 08:00:36+08:00,2022-06-02 00:00:36,2022-06-02 04:00:58,2022-06-02 12:00:58+08:00,,Iridium,38.86117,97.61038,3631,3,3D Validated,379433,4302288,Nothing Detected,16,3.28,3.68
48918,2022-06-02 06:00:44+08:00,2022-06-01 22:00:44,2022-06-02 06:00:57,2022-06-02 14:00:57+08:00,,Iridium,39.00401,97.55280,3880,3.6,3D Validated,374688,4318218,Nothing Detected,12,3.36,3.68
48917,2022-06-02 06:00:36+08:00,2022-06-01 22:00:36,2022-06-02 04:00:58,2022-06-02 12:00:58+08:00,,Iridium,38.87355,97.61932,3675,1.4,3D Validated,380230,4303650,Nothing Detected,12,3.28,3.68
48917,2022-06-02 04:00:38+08:00,2022-06-01 20:00:38,2022-06-01 20:01:10,2022-06-02 04:01:10+08:00,,Iridium,38.88195,97.62929,3498,1.6,3D Validated,381109,4304570,Nothing Detected,10,3.28,3.68
48918,2022-06-02 04:00:37+08:00,2022-06-01 20:00:37,2022-06-02 06:00:57,2022-06-02 14:00:57+08:00,,Iridium,39.00644,97.54873,3779,1.6,3D Validated,374341,4318493,Nothing Detected,11,3.28,3.68
48917,2022-06-02 02:00:37+08:00,2022-06-01 18:00:37,2022-06-01 20:01:10,2022-06-02 04:01:10+08:00,,Iridium,38.88516,97.63314,3467,3.4,3D Validated,381448,4304921,Nothing Detected,10,3.36,3.68
48918,2022-06-02 02:00:16+08:00,2022-06-01 18:00:16,2022-06-02 06:00:57,2022-06-02 14:00:57+08:00,,Iridium,39.00908,97.54208,3752,6.6,3D Validated,373770,4318795,Nothing Detected,12,3.36,3.6
48918,2022-06-02 00:00:38+08:00,2022-06-01 16:00:38,2022-06-02 06:00:57,2022-06-02 14:00:57+08:00,,Iridium,39.01282,97.55733,3626,1.6,3D Validated,375096,4319189,Nothing Detected,10,3.28,3.6
48917,2022-06-02 00:00:37+08:00,2022-06-01 16:00:37,2022-06-01 20:01:10,2022-06-02 04:01:10+08:00,,Iridium,38.88518,97.63316,3467,3.2,3D Validated,381450,4304923,Nothing Detected,10,3.36,3.68
48917,2022-06-01 22:01:40+08:00,2022-06-01 14:01:40,2022-06-01 20:01:10,2022-06-02 04:01:10+08:00,,Iridium,38.88512,97.63307,3498,5,3D Validated,381442,4304916,Nothing Detected,13,3.36,3.68
48918,2022-06-01 22:00:37+08:00,2022-06-01 14:00:37,2022-06-01 14:01:19,2022-06-01 22:01:19+08:00,,Iridium,39.00631,97.55613,3770,1.8,3D Validated,374981,4318468,Nothing Detected,10,3.28,3.6
48917,2022-06-01 20:01:14+08:00,2022-06-01 12:01:14,2022-06-01 20:01:19,2022-06-02 04:01:19+08:00,,Iridium,38.88521,97.63301,3480,3.8,3D Validated,381437,4304926,Nothing Detected,18,3.28,3.68
48918,2022-06-01 20:00:10+08:00,2022-06-01 12:00:10,2022-06-01 14:01:19,2022-06-01 22:01:19+08:00,,Iridium,39.01053,97.56752,3693,4.2,3D Validated,375975,4318921,Nothing Detected,10,3.36,3.6
48918,2022-06-01 18:00:37+08:00,2022-06-01 10:00:37,2022-06-01 14:01:19,2022-06-01 22:01:19+08:00,,Iridium,39.00165,97.57001,3751,2.2,3D Validated,376175,4317932,Nothing Detected,10,3.28,3.68
48917,2022-06-01 18:00:37+08:00,2022-06-01 10:00:37,2022-06-01 20:01:19,2022-06-02 04:01:19+08:00,,Iridium,38.88404,97.63339,3427,4,3D Validated,381468,4304796,Nothing Detected,17,3.36,3.68
48917,2022-06-01 16:00:44+08:00,2022-06-01 08:00:44,2022-06-01 20:01:19,2022-06-02 04:01:19+08:00,,Iridium,38.88553,97.63300,3441,2.2,3D Validated,381436,4304962,Nothing Detected,16,3.36,3.68
48918,2022-06-01 16:00:12+08:00,2022-06-01 08:00:12,2022-06-01 14:01:19,2022-06-01 22:01:19+08:00,,Iridium,38.99442,97.56381,4055,6,3D Validated,375625,4317139,Nothing Detected,13,3.36,3.68
48917,2022-06-01 14:00:42+08:00,2022-06-01 06:00:42,2022-06-01 20:01:19,2022-06-02 04:01:19+08:00,,Iridium,38.88559,97.63298,3440,2.8,3D Validated,381435,4304968,Nothing Detected,23,3.36,3.68
48918,2022-06-01 14:00:38+08:00,2022-06-01 06:00:38,2022-06-01 06:01:14,2022-06-01 14:01:14+08:00,,Iridium,38.98788,97.56483,4212,1.4,3D Validated,375702,4316412,Nothing Detected,22,3.28,3.6
48917,2022-06-01 12:01:14+08:00,2022-06-01 04:01:14,2022-06-01 20:01:27,2022-06-02 04:01:27+08:00,,Iridium,38.88408,97.63323,3447,7.2,3D Validated,381454,4304801,Nothing Detected,23,3.36,3.68
48918,2022-06-01 12:00:37+08:00,2022-06-01 04:00:37,2022-06-01 06:01:14,2022-06-01 14:01:14+08:00,,Iridium,38.98898,97.56081,4367,1.6,3D Validated,375355,4316538,Nothing Detected,20,3.36,3.68
48917,2022-06-01 10:01:16+08:00,2022-06-01 02:01:16,2022-06-01 20:01:27,2022-06-02 04:01:27+08:00,,Iridium,38.88413,97.63340,3488,9.8,3D Validated,381468,4304806,Nothing Detected,18,3.28,3.68
48918,2022-06-01 10:00:37+08:00,2022-06-01 02:00:37,2022-06-01 06:01:14,2022-06-01 14:01:14+08:00,,Iridium,38.98893,97.56076,4360,2.8,3D Validated,375352,4316534,Nothing Detected,23,3.36,3.68
48918,2022-06-01 08:00:42+08:00,2022-06-01 00:00:42,2022-06-01 06:01:14,2022-06-01 14:01:14+08:00,,Iridium,38.98893,97.56084,4374,2.2,3D Validated,375358,4316533,Nothing Detected,8,3.36,3.68
48917,2022-06-01 08:00:12+08:00,2022-06-01 00:00:12,2022-06-01 20:01:27,2022-06-02 04:01:27+08:00,,Iridium,38.88485,97.63297,3478,4.2,3D Validated,381433,4304886,Nothing Detected,16,3.36,3.68
48917,2022-06-01 06:00:38+08:00,2022-05-31 22:00:38,2022-06-01 20:01:27,2022-06-02 04:01:27+08:00,,Iridium,38.88434,97.63355,3436,2,3D Validated,381482,4304829,Nothing Detected,9,3.36,3.68
48918,2022-06-01 06:00:11+08:00,2022-05-31 22:00:11,2022-06-01 06:01:22,2022-06-01 14:01:22+08:00,,Iridium,38.98810,97.56071,4347,2.8,3D Validated,375346,4316442,Nothing Detected,4,3.28,3.68
48918,2022-06-01 04:00:38+08:00,2022-05-31 20:00:38,2022-06-01 06:01:22,2022-06-01 14:01:22+08:00,,Iridium,38.98808,97.55341,4024,1.8,3D Validated,374714,4316448,Nothing Detected,8,3.28,3.68
48917,2022-06-01 04:00:38+08:00,2022-05-31 20:00:38,2022-06-01 20:01:36,2022-06-02 04:01:36+08:00,,Iridium,38.88404,97.63343,3433,2,3D Validated,381471,4304796,Nothing Detected,12,3.36,3.68
48918,2022-06-01 02:00:36+08:00,2022-05-31 18:00:36,2022-06-01 06:01:22,2022-06-01 14:01:22+08:00,,Iridium,38.99197,97.54466,3848,2,3D Validated,373962,4316893,Nothing Detected,9,3.28,3.68
48917,2022-06-01 02:00:36+08:00,2022-05-31 18:00:36,2022-06-01 20:01:36,2022-06-02 04:01:36+08:00,,Iridium,38.88404,97.63339,3430,6.2,3D Validated,381467,4304796,Nothing Detected,12,3.36,3.68
48918,2022-06-01 00:00:37+08:00,2022-05-31 16:00:37,2022-06-01 06:01:22,2022-06-01 14:01:22+08:00,,Iridium,38.99250,97.54280,3816,7.4,3D Validated,373802,4316955,Nothing Detected,7,3.36,3.68
48917,2022-06-01 00:00:36+08:00,2022-05-31 16:00:36,2022-06-01 20:01:36,2022-06-02 04:01:36+08:00,,Iridium,38.88407,97.63319,3448,2.4,3D Validated,381450,4304800,Nothing Detected,13,3.28,3.68
48918,2022-05-31 22:00:37+08:00,2022-05-31 14:00:37,2022-05-31 14:01:14,2022-05-31 22:01:14+08:00,,Iridium,38.99248,97.54278,3814,4.6,3D Validated,373800,4316952,Nothing Detected,6,3.36,3.68
48917,2022-05-31 22:00:36+08:00,2022-05-31 14:00:36,2022-06-01 20:01:36,2022-06-02 04:01:36+08:00,,Iridium,38.87685,97.63211,3617,1.8,3D Validated,381345,4304000,Nothing Detected,10,3.28,3.68
48918,2022-05-31 20:00:38+08:00,2022-05-31 12:00:38,2022-05-31 14:01:14,2022-05-31 22:01:14+08:00,,Iridium,38.99251,97.54279,3819,3.6,3D Validated,373802,4316955,Nothing Detected,9,3.36,3.68
48917,2022-05-31 20:00:36+08:00,2022-05-31 12:00:36,2022-05-31 12:01:04,2022-05-31 20:01:04+08:00,,Iridium,38.87632,97.62003,3697,1.8,3D Validated,380296,4303956,Nothing Detected,13,3.36,3.68
48917,2022-05-31 18:00:38+08:00,2022-05-31 10:00:38,2022-05-31 12:01:04,2022-05-31 20:01:04+08:00,,Iridium,38.87518,97.61668,3675,3.6,3D Validated,380004,4303835,Nothing Detected,18,3.36,3.68
48918,2022-05-31 18:00:37+08:00,2022-05-31 10:00:37,2022-05-31 14:01:14,2022-05-31 22:01:14+08:00,,Iridium,38.99258,97.54273,3822,4.6,3D Validated,373796,4316963,Nothing Detected,19,3.36,3.68
48917,2022-05-31 16:03:00+08:00,2022-05-31 08:03:00,2022-05-31 12:01:04,2022-05-31 20:01:04+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,19,3.28,3.68
48918,2022-05-31 16:00:10+08:00,2022-05-31 08:00:10,2022-05-31 14:01:14,2022-05-31 22:01:14+08:00,,Iridium,38.99266,97.54277,3853,6.8,3D Validated,373800,4316972,Nothing Detected,21,3.36,3.68
48917,2022-05-31 14:01:41+08:00,2022-05-31 06:01:41,2022-05-31 12:01:04,2022-05-31 20:01:04+08:00,,Iridium,38.87649,97.61362,3757,2.8,3D Validated,379739,4303984,Nothing Detected,22,3.28,3.68
48918,2022-05-31 14:00:36+08:00,2022-05-31 06:00:36,2022-05-31 14:01:28,2022-05-31 22:01:28+08:00,,Iridium,38.99464,97.54037,3934,7.4,3D Validated,373596,4317195,Nothing Detected,33,3.36,3.6
48918,2022-05-31 12:00:38+08:00,2022-05-31 04:00:38,2022-05-31 14:01:28,2022-05-31 22:01:28+08:00,,Iridium,38.99594,97.53780,4060,1.6,3D Validated,373376,4317343,Nothing Detected,26,3.36,3.68
48917,2022-05-31 12:00:36+08:00,2022-05-31 04:00:36,2022-05-31 12:01:12,2022-05-31 20:01:12+08:00,,Iridium,38.87655,97.61375,3710,2.8,3D Validated,379751,4303990,Nothing Detected,17,3.36,3.68
48918,2022-05-31 10:00:37+08:00,2022-05-31 02:00:37,2022-05-31 02:01:05,2022-05-31 10:01:05+08:00,,Iridium,38.99603,97.53780,4067,1.8,3D Validated,373376,4317353,Nothing Detected,28,3.36,3.68
48917,2022-05-31 10:00:37+08:00,2022-05-31 02:00:37,2022-05-31 12:01:12,2022-05-31 20:01:12+08:00,,Iridium,38.87682,97.61468,3753,2,3D Validated,379832,4304019,Nothing Detected,27,3.36,3.68
48918,2022-05-31 08:00:11+08:00,2022-05-31 00:00:11,2022-05-31 02:01:05,2022-05-31 10:01:05+08:00,,Iridium,38.99606,97.53776,4051,3.4,3D Validated,373372,4317356,Nothing Detected,15,3.36,3.68
48917,2022-05-31 08:00:10+08:00,2022-05-31 00:00:10,2022-05-31 12:01:12,2022-05-31 20:01:12+08:00,,Iridium,38.87756,97.61616,3759,2.8,3D Validated,379963,4304099,Nothing Detected,23,3.36,3.68
48918,2022-05-31 06:00:38+08:00,2022-05-30 22:00:38,2022-05-31 02:01:05,2022-05-31 10:01:05+08:00,,Iridium,38.99602,97.53780,4056,1.4,3D Validated,373375,4317352,Nothing Detected,4,3.36,3.68
48917,2022-05-31 06:00:37+08:00,2022-05-30 22:00:37,2022-05-31 12:01:12,2022-05-31 20:01:12+08:00,,Iridium,38.87488,97.61801,3707,1.4,3D Validated,380118,4303800,Nothing Detected,7,3.28,3.68
48917,2022-05-31 04:00:43+08:00,2022-05-30 20:00:43,2022-05-30 20:01:05,2022-05-31 04:01:05+08:00,,Iridium,38.86924,97.61925,3522,3.4,3D Validated,380216,4303172,Nothing Detected,13,3.28,3.68
48918,2022-05-31 04:00:37+08:00,2022-05-30 20:00:37,2022-05-31 02:01:05,2022-05-31 10:01:05+08:00,,Iridium,38.99944,97.53065,4012,3.4,3D Validated,372762,4317742,Nothing Detected,6,3.36,3.68
48917,2022-05-31 02:00:42+08:00,2022-05-30 18:00:42,2022-05-30 20:01:05,2022-05-31 04:01:05+08:00,,Iridium,38.86910,97.61923,3532,3.2,3D Validated,380214,4303157,Nothing Detected,12,3.28,3.68
48918,2022-05-31 02:00:15+08:00,2022-05-30 18:00:15,2022-05-31 02:01:14,2022-05-31 10:01:14+08:00,,Iridium,38.99667,97.52425,3706,8.4,3D Validated,372203,4317442,Nothing Detected,10,3.36,3.68
48918,2022-05-31 00:00:38+08:00,2022-05-30 16:00:38,2022-05-31 02:01:14,2022-05-31 10:01:14+08:00,,Iridium,38.99348,97.51949,3607,1.6,3D Validated,371785,4317095,Nothing Detected,13,3.36,3.68
48917,2022-05-31 00:00:38+08:00,2022-05-30 16:00:38,2022-05-30 20:01:05,2022-05-31 04:01:05+08:00,,Iridium,38.86776,97.61542,3544,1.8,3D Validated,379881,4303013,Nothing Detected,13,3.28,3.68
48918,2022-05-30 22:00:38+08:00,2022-05-30 14:00:38,2022-05-31 02:01:14,2022-05-31 10:01:14+08:00,,Iridium,38.99557,97.52306,3562,2.2,3D Validated,372099,4317322,Nothing Detected,16,3.36,3.68
48917,2022-05-30 22:00:36+08:00,2022-05-30 14:00:36,2022-05-30 20:01:05,2022-05-31 04:01:05+08:00,,Iridium,38.85938,97.60941,3756,2.8,3D Validated,379346,4302091,Nothing Detected,14,3.36,3.68
48918,2022-05-30 20:00:38+08:00,2022-05-30 12:00:38,2022-05-31 02:01:14,2022-05-31 10:01:14+08:00,,Iridium,38.98730,97.52968,3342,3.8,3D Validated,372657,4316395,Nothing Detected,20,3.36,3.68
48917,2022-05-30 20:00:38+08:00,2022-05-30 12:00:38,2022-05-30 20:01:13,2022-05-31 04:01:13+08:00,,Iridium,38.86096,97.60290,3692,1.8,3D Validated,378783,4302274,Nothing Detected,17,3.36,3.68
48918,2022-05-30 18:00:37+08:00,2022-05-30 10:00:37,2022-05-31 02:01:21,2022-05-31 10:01:21+08:00,,Iridium,38.98510,97.52888,3313,2.2,3D Validated,372583,4316152,Nothing Detected,31,3.36,3.6
48917,2022-05-30 18:00:30+08:00,2022-05-30 10:00:30,2022-05-30 20:01:13,2022-05-31 04:01:13+08:00,,Iridium,38.85793,97.60155,3847,5.2,3D Validated,378661,4301941,Nothing Detected,21,3.36,3.68
48918,2022-05-30 16:00:44+08:00,2022-05-30 08:00:44,2022-05-31 02:01:21,2022-05-31 10:01:21+08:00,,Iridium,38.98471,97.52898,3293,6.2,3D Validated,372591,4316109,Nothing Detected,23,3.36,3.68
48917,2022-05-30 16:00:32+08:00,2022-05-30 08:00:32,2022-05-30 20:01:13,2022-05-31 04:01:13+08:00,,Iridium,38.85880,97.60214,3744,2.6,3D Validated,378714,4302036,Nothing Detected,25,3.36,3.68
48918,2022-05-30 14:00:42+08:00,2022-05-30 06:00:42,2022-05-31 02:01:21,2022-05-31 10:01:21+08:00,,Iridium,38.98456,97.52900,3298,5.6,3D Validated,372593,4316092,Nothing Detected,21,3.36,3.68
48917,2022-05-30 14:00:37+08:00,2022-05-30 06:00:37,2022-05-30 20:01:13,2022-05-31 04:01:13+08:00,,Iridium,38.85881,97.60212,3739,3.4,3D Validated,378712,4302037,Nothing Detected,22,3.36,3.68
48918,2022-05-30 12:00:43+08:00,2022-05-30 04:00:43,2022-05-31 02:01:21,2022-05-31 10:01:21+08:00,,Iridium,38.98506,97.52866,3296,5,3D Validated,372564,4316148,Nothing Detected,19,3.36,3.68
48917,2022-05-30 12:00:36+08:00,2022-05-30 04:00:36,2022-05-30 04:01:02,2022-05-30 12:01:02+08:00,,Iridium,38.85928,97.60173,3755,4.6,3D Validated,378680,4302089,Nothing Detected,30,3.36,3.68
48918,2022-05-30 10:00:38+08:00,2022-05-30 02:00:38,2022-05-31 14:01:28,2022-05-31 22:01:28+08:00,,Iridium,38.98373,97.52678,3272,3,3D Validated,372399,4316004,Nothing Detected,18,3.36,3.68
48917,2022-05-30 10:00:36+08:00,2022-05-30 02:00:36,2022-05-30 04:01:02,2022-05-30 12:01:02+08:00,,Iridium,38.86043,97.60212,3729,2.8,3D Validated,378715,4302217,Nothing Detected,29,3.36,3.68
48918,2022-05-30 08:01:06+08:00,2022-05-30 00:01:06,2022-05-31 14:01:28,2022-05-31 22:01:28+08:00,,Iridium,38.97669,97.52382,3228,7.4,3D Validated,372130,4315226,Nothing Detected,13,3.28,3.68
48917,2022-05-30 08:00:38+08:00,2022-05-30 00:00:38,2022-05-30 04:01:02,2022-05-30 12:01:02+08:00,,Iridium,38.86075,97.60338,3714,2.6,3D Validated,378825,4302251,Nothing Detected,16,3.36,3.68
48918,2022-05-30 06:00:44+08:00,2022-05-29 22:00:44,2022-05-31 14:01:39,2022-05-31 22:01:39+08:00,,Iridium,38.97948,97.52010,3297,3.2,3D Validated,371813,4315540,Nothing Detected,10,3.28,3.68
48917,2022-05-30 06:00:38+08:00,2022-05-29 22:00:38,2022-05-30 04:01:02,2022-05-30 12:01:02+08:00,,Iridium,38.86089,97.60340,3691,2.2,3D Validated,378827,4302267,Nothing Detected,8,3.28,3.68
48918,2022-05-30 04:00:37+08:00,2022-05-29 20:00:37,2022-05-31 14:01:39,2022-05-31 22:01:39+08:00,,Iridium,38.98238,97.52838,3368,3.6,3D Validated,372535,4315851,Nothing Detected,12,3.36,3.68
48917,2022-05-30 04:00:37+08:00,2022-05-29 20:00:37,2022-05-29 20:01:04,2022-05-30 04:01:04+08:00,,Iridium,38.87113,97.60627,3702,1.6,3D Validated,379094,4303399,Nothing Detected,9,3.28,3.68
48918,2022-05-30 02:00:38+08:00,2022-05-29 18:00:38,2022-05-31 14:01:39,2022-05-31 22:01:39+08:00,,Iridium,38.98220,97.52840,3358,4.2,3D Validated,372537,4315832,Nothing Detected,10,3.36,3.68
48917,2022-05-30 02:00:11+08:00,2022-05-29 18:00:11,2022-05-29 20:01:04,2022-05-30 04:01:04+08:00,,Iridium,38.88174,97.59868,3891,2.6,3D Validated,378453,4304586,Nothing Detected,9,3.36,3.68
48918,2022-05-30 00:00:37+08:00,2022-05-29 16:00:37,2022-05-31 14:01:39,2022-05-31 22:01:39+08:00,,Iridium,38.98236,97.52846,3352,3.8,3D Validated,372543,4315849,Nothing Detected,8,3.36,3.68
48917,2022-05-30 00:00:36+08:00,2022-05-29 16:00:36,2022-05-29 20:01:04,2022-05-30 04:01:04+08:00,,Iridium,38.87250,97.59524,3898,1.6,3D Validated,378139,4303565,Nothing Detected,9,3.28,3.68
48918,2022-05-29 22:03:00+08:00,2022-05-29 14:03:00,2022-05-31 14:01:47,2022-05-31 22:01:47+08:00,,Iridium,38.98236,97.52838,3387,4.8,3D,372535,4315849,Nothing Detected,11,3.36,3.68
48917,2022-05-29 22:00:37+08:00,2022-05-29 14:00:37,2022-05-29 20:01:04,2022-05-30 04:01:04+08:00,,Iridium,38.87498,97.58836,3834,1.6,3D Validated,377546,4303850,Nothing Detected,10,3.28,3.68
48918,2022-05-29 20:00:37+08:00,2022-05-29 12:00:37,2022-05-31 14:01:47,2022-05-31 22:01:47+08:00,,Iridium,38.98235,97.52836,3363,3,3D Validated,372534,4315848,Nothing Detected,16,3.36,3.68
48917,2022-05-29 20:00:13+08:00,2022-05-29 12:00:13,2022-05-29 12:00:38,2022-05-29 20:00:38+08:00,,Iridium,38.88501,97.58891,4049,2.8,3D Validated,377612,4304962,Nothing Detected,11,3.36,3.68
